# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    1.16000000e+00  1.42372037e-02  5.44479695e-03  5.44479695e-03  6.24971215e-01  2.15109646e-01  0.00000000e+00  1.00697608e+00  1.94253452e-01
    1.18000000e+00  1.50583083e-02  5.58387212e-03  5.58387212e-03  6.24325622e-01  2.14751566e-01  0.00000000e+00  1.00738059e+00  1.93606422e-01
    1.20000000e+00  1.58950842e-02  5.71356110e-03  5.71356110e-03  6.23661083e-01  2.14384848e-01  0.00000000e+00  1.00779413e+00  1.92973830e-01
    1.22000000e+00  1.67467916e-02  5.83353980e-03  5.83353980e-03  6.22977760e-01  2.14009447e-01  0.00000000e+00  1.00821654e+00  1.92355051e-01
    1.24000000e+00  1.76126993e-02  5.94353520e-03  5.94353520e-03  6.22275834e-01  2.13625353e-01  0.00000000e+00  1.00864759e+00  1.91749503e-01
    1.26000000e+00  1.84920890e-02  6.04330624e-03  6.04330624e-03  6.21555366e-01  2.13232596e-01  0.00000000e+00  1.00908711e+00  1.91156642e-01
    1.28000000e+00  1.93842325e-02  6.13254156e-03  6.13254156e-03  6.20816525e-01  2.12831518e-01  0.00000000e+00  1.00953489e+00  1.90575934e-01
    1.30000000e+00  2.02884359e-02  6.21091926e-03  6.21091926e-03  6.20059442e-01  2.12421920e-01  0.00000000e+00  1.00999074e+00  1.90006881e-01
    1.32000000e+00  2.12039959e-02  6.27813202e-03  6.27813202e-03  6.19284226e-01  2.12003897e-01  0.00000000e+00  1.01045451e+00  1.89449004e-01
    1.34000000e+00  2.21302520e-02  6.33388305e-03  6.33388305e-03  6.18491010e-01  2.11577207e-01  0.00000000e+00  1.01092600e+00  1.88901867e-01
    1.36000000e+00  2.30665349e-02  6.37759360e-03  6.37759360e-03  6.17679905e-01  2.11141714e-01  0.00000000e+00  1.01140506e+00  1.88365031e-01
    1.38000000e+00  2.40121965e-02  6.40887503e-03  6.40887503e-03  6.16851025e-01  2.10697747e-01  0.00000000e+00  1.01189152e+00  1.87838085e-01
    1.40000000e+00  2.49666166e-02  6.42765872e-03  6.42765872e-03  6.16004612e-01  2.10245297e-01  0.00000000e+00  1.01238521e+00  1.87320648e-01
